STUDENTID,pred,data_length
2333068401,0.48587500000000006,20
2333068444,0.5205417013277875,10
2333068851,0.5875,30
2333068860,0.6333333333333333,30
2333068959,0.7753214285714285,20
2333069742,0.2516666666666667,30
2333069793,0.5486130952380954,20
2333069891,0.5158333333333334,30
2333069998,0.6024999999999999,30
2333070147,0.7941666666666667,30
2333070244,0.6789880952380952,20
2333070252,0.5908333333333333,30
2333070309,0.5138809523809522,20
2333070643,0.29,30
2333070651,0.7375648279973147,10
2333071241,0.5786623376623375,10
2333071933,0.2725,30
2333072433,0.04030357142857143,20
2333072697,0.25987282162282166,10
2333072948,0.5108530252959602,10
2333073383,0.5441666666666667,30
2333073545,0.6644623015873017,20
2333073723,0.36833333333333335,30
2333073979,0.6567668285820458,10
2333074070,0.5873816425120775,10
2333074321,0.67796261418653,10
2333074576,0.6458333333333333,30
2333074665,0.5962242063492066,20
2333076196,0.6866975877157107,10
2333076374,0.6491666666666666,30
2333076463,0.4724999999999999,30
2333076528,0.545,30
2333076684,0.5084496208956737,10
2333077214,0.07583333333333334,30
2333079161,0.6547244112844857,10
2333079357,0.678343253968254,20
2333079683,0.15500000000000003,30
2333079764,0.5266666666666666,30
2333079799,0.47621428571428553,10
2333079861,0.5741033647193327,10
2333079870,0.6050416666666668,20
2333079942,0.5790384875204249,10
2333079969,0.5381726190476189,20
2333080029,0.07265476190476189,20
2333080169,0.5075,30
2333080967,0.4553616071428571,10
2333081149,0.462529761904762,20
2333081475,0.4649999999999999,30
2333081645,0.8586964285714282,20
2333081904,0.7228313492063494,20
2333082064,0.7364150252525252,10
2333082412,0.8791666666666668,30
2333082668,0.418587912087912,10
2333082803,0.509889659594997,10
2333083290,0.8866666666666666,30
2333083354,0.44491666666666674,10
2333084385,0.6050992063492063,20
2333084547,0.835,30
2333084709,0.7433730158730161,20
2333085225,0.6860853320853321,10
2333085551,0.7101136981284442,10
2333085802,0.6406836867681227,10
2333085993,0.759111111111111,20
2333087007,0.4520562154176638,10
2333087180,0.7258333333333333,30
2333087431,0.7391666666666667,30
2333087775,0.2333333333333333,30
2333087872,0.7575000000000002,30
2333088127,0.7383333333333334,30
2333088135,0.7991666666666668,30
2333088330,0.5242003968253971,20
2333088381,0.712261904761905,20
2333088488,0.6341134093989108,10
2333088551,0.7108333333333331,30
2333088577,0.8275000000000001,30
2333088640,0.3391666666666666,30
2333088721,0.6808333333333333,30
2333088798,0.6275297619047618,20
2333089042,0.5528635480680935,10
2333089140,0.7227923532291314,10
2333089221,0.6616666666666666,30
2333089425,0.6070932539682539,20
2333089476,0.7117417437582546,10
2333089531,0.8425261704469135,10
2333089573,0.6658750865296321,10
2333089590,0.5683333333333332,30
2333089727,0.6379226190476189,20
2333089778,0.4467788600288604,20
2333089913,0.5666666666666665,30
2333091705,0.20916666666666664,30
2333091772,0.8683333333333333,30
2333092370,0.4625,30
2333092469,0.555,30
2333092621,0.7108333333333331,30
2333092876,0.5455436507936509,20
2333092906,0.5934523830429689,10
2333093228,0.6054226190476191,20
2333093252,0.8190158730158731,20
2333093601,0.7366666666666666,30
2333094437,0.3933333333333333,30
2333094453,0.8015059523809523,20
2333094755,0.8230978207398661,10
2333094925,0.7470337301587306,20
2333094941,0.5594777403968582,10
2333095107,0.5653168290043288,10
2333095204,0.9375,30
2333095514,0.36693452380952374,20
2333095701,0.5691666666666666,30
2333096553,0.6069825937950936,10
2333096642,0.6772307900432901,10
2333097908,0.6057896642224703,10
2333098505,0.8083333333333335,30
2333098688,0.6357138935943285,10
2333099536,0.7146677631578947,10
2333100291,0.18965476190476188,10
2333100640,0.7332420634920637,20
2333101425,0.5809929346945389,10
2333101484,0.5549999999999999,30
2333102481,0.7826310130057419,10
2333103371,0.6685773809523806,20
2333103436,0.55,30
2333103541,0.6543630952380954,20
2333103711,0.2766282467532469,20
2333104068,0.7516666666666666,30
2333104122,0.48178571428571415,10
2333104165,0.6166964285714286,20
2333104386,0.2916666666666667,30
2333104904,0.6541428571428571,20
2333105161,0.3616666666666667,30
2333105412,0.8510000000000001,20
2333105480,0.6869285714285716,20
2333105617,0.6962999162629346,10
2333105668,0.5691666666666667,30
2333105765,0.613350122100122,10
2333106176,0.605,30
2333107806,0.7008333333333334,30
2333108217,0.5707599206349208,20
2333108314,0.5166666666666666,30
2333108403,0.5175,30
2333108900,0.6410535714285713,20
2333109345,0.6123571428571429,20
2333109507,0.6814702380952382,20
2333110106,0.7331666666666665,20
2333110181,0.7636011904761905,20
2333110297,0.5618281628120393,10
2333110513,0.5841666666666666,30
2333110548,0.57,30
2333110696,0.8040337301587301,20
2333110700,0.018333333333333333,30
2333110955,0.5746984126984128,20
2333111048,0.4380028735632184,10
2333111714,0.7500206814581817,10
2333112052,0.41833333333333333,30
2333112303,0.7866666666666667,30
2333112494,0.7833333333333333,30
2333112656,0.7705396825396824,20
2333112834,0.786767857142857,20
2333113083,0.649580357142857,10
2333113181,0.7599285714285712,10
2333113407,0.5985674603174602,20
2333113938,0.6597608378141466,10
2333114535,0.7937028736490778,10
2333114721,0.8506706349206351,20
2333114942,0.6972619047619049,20
2333115281,0.6192532051860113,10
2333115388,0.155,30
2333115477,0.7110871663620444,10
2333115736,0.5465654345654346,10
2333116732,0.8124761904761907,20
2333116775,0.2841666666666667,30
2333116881,0.5446210317460315,20
2333117372,0.8191666666666666,30
2333117771,0.7149669788544786,10
2333118182,0.7441785714285714,20
2333118361,0.3221369047619049,20
2333119561,0.7691666666666666,30
2333120012,0.7364581501673994,10
2333120667,0.6907559523809522,20
2333121167,0.6097368360805863,10
2333121329,0.7191666666666666,30
2333121426,0.6725,30
2333122163,0.6841666666666666,30
2333124697,0.876172619047619,20
2333125006,0.6677738095238097,20
2333125162,0.7066666666666666,30
2333125448,0.7476091269841268,20
2333125782,0.7744357142857143,10
2333126037,0.6702420634920634,20
2333126193,0.38916666666666666,30
2333126291,0.7823629654659068,10
2333126703,0.67,30
2333127335,0.6466666666666666,30
2333127831,0.4592005012531329,10
2333127891,0.36335569985570004,20
2333128081,0.8442056277056277,20
2333128501,0.7726393182264727,10
2333128838,0.782298957103503,10
2333129028,0.491727322392403,10
2333129087,0.7503769841269843,20
2333129125,0.704950776235259,10
2333129273,0.7725,30
2333129443,0.5771259269186099,10
2333129621,0.45599367299367294,10
2333129699,0.5842878787878785,20
2333129974,0.6541666666666667,30
2333130191,0.5858715965251178,10
2333130531,0.49611399711399734,10
2333130557,0.8833333333333334,30
2333131065,0.6908333333333334,30
2333131669,0.6690833333333335,20
2333132231,0.7033333333333335,30
2333132762,0.7745595238095241,20
2333132924,0.6880595238095241,20
2333133211,0.6461721392577375,10
2333134307,0.5075,30
2333135150,0.5616666666666665,30
2333135729,0.6421527777777777,20
2333135753,0.5824642857142859,20
2333135826,0.5123093895870211,10
2333135915,0.5008333333333335,30
2333136008,0.5663101494820325,10
2333136253,0.44758630952380946,10
2333136342,0.6453043229005598,10
2333136415,0.65,30
2333136563,0.7041666666666666,30
2333136865,0.746047619047619,20
2333137055,0.5883333333333334,30
2333137268,0.1361388888888889,20
2333137705,0.7118968253968255,20
2333138043,0.4903339352168299,10
2333138205,0.5686238275613276,20
2333138736,0.7066666666666667,30
2333138809,0.7609206349206352,20
2333138892,0.6744523809523808,20
2333139066,0.46864880952380944,20
2333139392,0.5110833333333332,20
2333139490,0.6852539682539684,20
2333140943,0.7070633116883122,20
2333141044,0.6496695402298852,10
2333141192,0.3567035927035926,10
2333141621,0.8336111111111112,20
2333142130,0.7436011904761906,20
2333142296,0.62928373015873,20
2333142733,0.3990147783251232,10
2333142741,0.5366666666666666,30
2333142903,0.5825277777777774,20
2333143845,0.19316666666666674,10
2333143934,0.5984484126984129,20
2333144264,0.49325054112554134,20
2333144931,0.23249999999999993,30
2333145023,0.6741527777777776,20
2333145121,0.662934523809524,20
2333145384,0.09394841269841268,20
2333145538,0.5845059523809522,20
2333145686,0.515,30
2333147484,0.865,30
2333147611,0.7494067460317458,20
2333148421,0.6522797619047619,20
2333148766,0.7466666666666667,30
2333149274,0.5508333333333334,30
2333149363,0.5823467694812924,10
2333150728,0.673194042573588,10
2333151414,0.6083333333333333,30
2333151660,0.3443095238095236,20
2333151856,0.608986111111111,10
2333152011,0.35280555555555565,10
2333152101,0.09304761904761906,20
2333152267,0.6111825396825395,20
2333152291,0.5902003968253968,20
2333152798,0.3658333333333333,30
2333153131,0.7560833333333334,20
2333153204,0.7206428774928773,10
2333153492,0.6294547077922078,10
2333153891,0.4489107142857145,20
2333154243,0.4672619047619049,20
2333154308,0.778950396825397,20
2333154740,0.7087178030303031,10
2333154839,0.7420710358708449,10
2333156530,0.18833333333333332,30
2333157048,0.6727499999999997,20
2333157056,0.19838690476190476,20
2333157072,0.7637698412698412,20
2333157471,0.07516666666666667,10
2333157927,0.6694429271708683,10
2333158672,0.7849097374847372,10
2333158681,0.008333333333333333,30
2333159334,0.14666666666666667,30
2333159377,0.5542210567210567,10
2333159423,0.7183333333333333,30
2333159580,0.18166666666666667,30
2333159938,0.6936547619047618,20
2333160111,0.7554821428571427,20
2333160367,0.8466045741295741,10
2333160529,0.5042992913519228,10
2333160685,0.5939605922784892,10
2333161371,0.7049016908708794,10
2333161410,0.716825396825397,20
2333161827,0.8080130126055086,10
2333161886,0.6932757936507934,20
2333162017,0.7050000000000002,30
2333162823,0.610154761904762,20
2333163102,0.5952835497835498,10
2333165211,0.34785317460317466,20
2333166250,0.4766730769230769,10
2333166411,0.7575,30
2333166594,0.5285704939000394,10
2333166845,0.935857142857143,20
2333167094,0.14500000000000005,30
2333167167,0.5644178089454405,10
2333167531,0.569199494949495,10
2333167949,0.39666666666666656,30
2333168635,0.5989060819231274,10
2333169046,0.5979325396825399,20
2333169747,0.5555195402298851,10
2333169895,0.47952849429635025,10
2333169992,0.5847830709536078,10
2333170648,0.6875972222222222,20
2333170672,0.9066666666666666,30
2333171024,0.5716666666666668,30
2333171091,0.7407500000000001,20
2333171873,0.8920357142857145,20
2333171946,0.875,30
2333172799,0.6703746595848109,10
2333174082,0.5519047619047621,20
2333174864,0.6518008658008659,20
2333175275,0.8583511904761907,20
2333175615,0.5512878780662064,10
2333175771,0.41948232323232326,20
2333176476,0.7140833333333332,20
2333176620,0.7394672906051976,10
2333177570,0.7295642711047126,10
2333177758,0.7608333333333333,30
2333178266,0.8633333333333334,30
2333178347,0.6730416666666668,20
2333178428,0.5251566299861754,10
2333178673,0.6198591269841269,20
2333178851,0.5599880952380955,20
2333179041,0.7825000000000002,30
2333179114,0.48333333333333334,30
2333179521,0.72,30
2333179700,0.404952380952381,10
2333179874,0.7021320887445889,10
2333180147,0.4283333333333333,30
2333180392,0.8054338988010667,10
2333181208,0.8205058866602344,10
2333181658,0.55753663003663,10
2333181844,0.29518650793650797,20
2333182344,0.6332561123553565,10
2333182433,0.6649305555555558,20
2333182514,0.34,30
2333183031,0.5420813492063492,20
2333183201,0.6624999999999999,30
2333183359,0.6706952798906124,10
2333183545,0.4024404761904763,20
2333183707,0.5768452380952382,20
2333184037,0.40333333333333343,30
2333184134,0.6434226190476192,20
2333184207,0.5494619099661616,10
2333184487,0.6899999999999998,30
2333184827,0.772174603174603,20
2333185157,0.7041666666666666,30
2333185581,0.6191666666666666,30
2333186277,0.7183333333333333,30
2333186480,0.6984822904368361,10
2333186781,0.6366666666666667,30
2333187621,0.5761071428571427,20
2333188636,0.6830119047619047,20
2333188725,0.723577380952381,20
2333188822,0.6083333333333333,30
2333189012,0.38851298701298714,20
2333189161,0.7906126795051119,10
2333189675,0.46098079004329007,20
2333189764,0.7266666666666669,30
2333190011,0.40134126984127005,20
2333190088,0.31947637085137087,20
2333190517,0.7878035714285714,20
2333190614,0.805,30
2333190703,0.7091666666666667,30
2333190771,0.6319758130514709,10
2333190860,0.5906758241758241,10
2333191211,0.6611877705627706,20
2333191378,0.6191666666666666,30
2333192251,0.5991369047619044,20
2333192650,0.77022619047619,20
2333192749,0.4099166666666666,20
2333192854,0.652353949240225,10
2333193605,0.6478115079365081,20
2333194768,0.8780738622488622,10
2333195454,0.3094583333333334,20
2333195462,0.6350555555555557,20
2333195471,0.7658333333333333,30
2333195497,0.024999999999999994,30
2333195551,0.7302964383064534,10
2333195608,0.6619345238095239,20
2333196051,0.6792605675168326,10
2333196141,0.4641988138909933,10
2333196744,0.6523345597685767,10
2333196906,0.8296215461812239,10
2333197341,0.7688988095238096,20
2333197406,0.7482043650793649,20
2333198020,0.3408333333333332,30
2333198046,0.5610952380952382,20
2333198194,0.4689176555740713,10
2333198542,0.8723750000000001,20
2333199727,0.5352483027872496,10
2333200148,0.6200000000000001,30
2333200733,0.40333333333333327,30
2333201373,0.865,30
2333201683,0.8934067460317461,20
2333202027,0.17666666666666667,10
2333202183,0.48714682539682513,20
2333202523,0.627187602359503,10
2333202710,0.5752688205170372,10
2333203121,0.6194109161162534,10
2333204071,0.6275,30
2333204160,0.34583620689655176,10
2333204411,0.48666666666666664,30
2333204518,0.5908458513708514,10
2333204755,0.7792599206349206,20
2333204917,0.6802300596285866,10
2333205026,0.7833690476190475,20
2333205166,0.66181746031746,20
2333205514,0.7183333333333334,30
2333205611,0.4307112068965515,10
2333205778,0.6153756798756799,10
2333205816,0.7216666666666667,30
2333206308,0.7804047619047619,20
2333206618,0.4559752426720269,10
2333206651,0.4916666666666667,30
2333206715,0.7383630952380952,20
2333206723,0.5749912540515884,10
2333207053,0.43972619047619044,20
2333207304,0.7249999999999999,30
2333207746,0.6078864468864468,10
2333207801,0.3783333333333334,30
2333207843,0.7578293650793649,20
2333208459,0.8591666666666667,30
2333208696,0.7111130952380953,20
2333209102,0.610317145620337,10
2333209111,0.13873214285714283,20
2333209161,0.3866666666666667,30
2333210381,0.6533333333333333,30
2333210551,0.607664862914863,20
2333210631,0.741035714285714,20
2333210704,0.7066666666666667,30
2333210801,0.6566666666666666,30
2333210984,0.4541996336996337,10
2333211051,0.8362380372350959,10
2333211140,0.6700283189033189,20
2333211336,0.5923260803130161,10
2333211581,0.6283333333333332,30
2333211832,0.6740460532778443,10
2333211999,0.545,30
2333212081,0.7189404761904761,20
2333212537,0.3584239094239095,10
2333212685,0.774845238095238,20
2333213037,0.8341666666666666,30
2333213045,0.6408333333333333,30
2333213185,0.654547619047619,10
2333213444,0.7617876984126984,20
2333213592,0.6566761593526299,10
2333213789,0.634542748917749,20
2333213797,0.7225114483361671,10
2333213878,0.47800071526819893,10
2333214122,0.6916666666666665,30
2333214220,0.6120833333333333,20
2333214289,0.26339682539682546,20
2333214386,0.7933333333333333,30
2333215064,0.7117321428571427,20
2333215137,0.5103948412698412,20
2333215170,0.14072222222222222,10
2333215773,0.33833333333333326,30
2333215986,0.5673987873436577,10
2333216265,0.5133333333333333,30
2333216273,0.5491801690157669,10
2333216869,0.48133927241881785,10
2333217113,0.7350594806763284,10
2333217369,0.6621266233766232,10
2333217466,0.7019732197049557,10
2333218471,0.7540000000000002,20
2333218721,0.5729781746031747,20
2333219230,0.5148147433107848,10
2333219663,0.41316535547785543,10
2333219752,0.5641666666666667,30
2333220017,0.7401150793650793,20
2333220459,0.644521103896104,20
2333220751,0.6708333333333333,30
2333220921,0.5829888414217361,10
2333221056,0.5768693154488608,10
2333221111,0.32180842911877405,10
2333221625,0.6916666666666664,30
2333221790,0.4624340281016627,10
2333222249,0.6286854246563794,10
2333222397,0.7438670634920632,20
2333222460,0.6724261496920464,10
2333222567,0.6666666666666665,30
2333223067,0.7858432539682545,20
2333223245,0.7556794141138771,10
2333223652,0.845059523809524,20
2333223695,0.4923238636363637,10
2333224942,0.4308333333333333,30
2333224951,0.6837738095238097,20
2333225108,0.8211130952380954,20
2333225132,0.6658333333333334,30
2333225299,0.6750000000000002,30
2333225469,0.6383333333333333,30
2333225701,0.7358333333333331,30
2333225710,0.5225,30
2333225841,0.657063492063492,20
2333225884,0.7201699134199135,20
2333226295,0.8825000000000002,30
2333226392,0.5449340796344245,10
2333226821,0.6295064935064935,20
2333227232,0.4446011904761905,20
2333227534,0.6791666666666667,30
2333228085,0.43574711399711413,20
2333228379,0.7010481139053133,10
2333228590,0.8508333333333333,30
2333229031,0.5633333333333332,30
2333229120,0.7108333333333333,30
2333229537,0.0675,30
2333229685,0.6778392857142859,20
2333229791,0.7383333333333334,30
2333229871,0.5829758861950988,10
2333229979,0.7491666666666665,30
2333230578,0.5360833333333332,10
2333231418,0.6291666666666667,30
2333232210,0.49886001691515547,10
2333233127,0.5537797619047619,20
2333233631,0.5041666666666668,30
2333233968,0.7096176587301586,10
2333234123,0.42852043463782585,10
2333234476,0.6741309523809521,20
2333234859,0.25749999999999995,30
2333235456,0.3226490384615384,10
2333235502,0.5812980304009714,10
2333236100,0.6533333333333334,30
2333236541,0.5319048758259286,10
2333236606,0.4367230132030294,10
2333237645,0.4091392371995823,10
2333237891,0.3441666666666666,30
2333237963,0.7177213384258839,10
2333238099,0.6766666666666667,30
2333238242,0.6269980158730157,20
2333238838,0.5254226190476193,20
2333238919,0.6973373015873012,20
2333239249,0.5650000000000001,30
2333239508,0.5579638658443005,10
2333240247,0.5212358738625498,10
2333240549,0.16783333333333328,10
2333241472,0.5475000000000001,30
2333242398,0.46835912698412707,10
2333242584,0.8633333333333334,30
2333242771,0.6327023809523807,20
2333243084,0.7275,30
2333243432,0.884529761904762,20
2333243777,0.6866666666666668,30
2333243840,0.33333333333333326,30
2333243866,0.8624226190476191,20
2333244081,0.13583333333333333,10
2333244196,0.74239220511171,10
2333244463,0.8141666666666667,30
2333244722,0.4577957320028749,10
2333245036,0.16083333333333336,30
2333245133,0.8375,30
2333245214,0.6840311783804431,10
2333245222,0.8051666666666667,20
2333245320,0.4212916666666667,10
2333245338,0.4725,30
2333245427,0.5331309523809522,20
2333245672,0.625,30
2333245711,0.632261544011544,20
2333245737,0.7885992063492062,20
2333245923,0.5826657560453016,10
2333245974,0.7506666666666666,10
2333246415,0.7174999999999998,30
2333246661,0.9099999999999998,30
2333246768,0.6644722222222222,10
2333247527,0.8446130952380955,20
2333248051,0.5677396103896105,10
2333248116,0.5957091762404265,10
2333248221,0.6435595238095237,10
2333248523,0.6953816724941726,10
2333248612,0.8625,30
2333248710,0.6993963238757894,10
2333248809,0.7825,30
2333249392,0.4825,30
2333249741,0.6150000000000001,30
2333249813,0.6183333333333332,30
2333249996,0.1475,30
2333252253,0.6316666666666666,30
2333252806,0.6146011904761903,20
2333252954,0.7623670634920637,20
2333253144,0.6091666666666666,30
2333254647,0.48612500000000025,20
2333254680,0.24205158730158727,20
2333254698,0.5550217098568535,10
2333255104,0.7050182901010966,10
2333255201,0.4881468253968256,20
2333256381,0.8199999999999998,30
2333256399,0.28752976190476187,20
2333256445,0.47916666666666663,30
2333256631,0.6680806592832453,10
2333256721,0.6791666666666666,30
2333256976,0.747357142857143,20
2333257760,0.41841666666666677,10
2333258081,0.5847797619047621,20
2333258774,0.6073056129476584,10
2333260655,0.8179781746031743,20
2333260981,0.665,30
2333261503,0.6040529581529582,10
2333261601,0.5585357142857145,20
2333262267,0.5768504235220744,10
2333262429,0.42146744387212315,10
2333262453,0.7054072669977082,10
2333262852,0.9016666666666666,30
2333263204,0.6138045945600292,10
2333263794,0.6546428571428571,20
2333264049,0.6889761904761903,20
2333264898,0.7890952380952381,20
2333265207,0.639511904761905,20
2333265754,0.7605535714285715,20
2333266181,0.20030555555555554,10
2333266262,0.33390277777777777,20
2333266343,0.7884375938141182,10
2333266599,0.8500463348742759,10
2333266891,0.7479722222222221,20
2333267102,0.7477738095238098,20
2333267200,0.582306634956337,10
2333267358,0.43659740259740265,20
2333267731,0.7616666666666667,30
2333267889,0.6743602221132542,10
2333268044,0.3413988095238096,20
2333268206,0.7815145551202138,10
2333268486,0.4779833514186962,10
2333269237,0.06634523809523811,20
2333269334,0.8,30
2333269580,0.7553094717575216,10
2333271371,0.5724623015873014,20
2333271878,0.6072371239871239,10
2333272131,0.4225,30
2333272238,0.6860238095238093,20
2333272386,0.6983809523809523,20
2333272645,0.6873392857142858,20
2333272726,0.7215059523809525,20
2333272823,0.3725,30
2333273269,0.5096103896103896,10
2333273421,0.5502500000000001,20
2333273510,0.4616666666666667,30
2333274109,0.6721607142857144,20
2333274184,0.7702056998556998,10
2333275270,0.6781043304338761,10
2333275717,0.6789583333333333,20
2333275806,0.6388293650793652,20
2333275962,0.7577930327707536,10
2333276063,0.772357142857143,20
2333276403,0.1391666666666667,10
2333277515,0.7540714285714287,20
2333277604,0.7008333333333333,30
2333277663,0.8616904761904765,20
2333278279,0.6406666666666666,20
2333278546,0.6097876984126984,20
2333279909,0.7278009819557808,10
2333280150,0.13383134920634918,20
2333280834,0.671207864357864,10
2333280907,0.7321071428571427,20
2333280991,0.6216904761904761,10
2333281083,0.5441666666666667,30
2333281181,0.6165912698412699,20
2333281342,0.5886394300144303,20
2333281504,0.46333333333333326,30
2333281946,0.6366666666666667,30
2333282136,0.125,30
2333282535,0.5182321428571427,20
2333282691,0.43166666666666664,30
2333282888,0.700495766262812,10
2333283221,0.5741666666666667,30
2333283736,0.29000000000000004,30
2333283825,0.41724999999999995,10
